address,BikeParking,BusinessAcceptsCreditCards,Caters,CoatCheck,GoodForKids,HappyHour,HasTV,OutdoorSeating,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,WheelchairAccessible,business_id,categories,city,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state,ambience_romantic,ambience_intimate,ambience_classy,ambience_hipster,ambience_touristy,ambience_trendy,ambience_upscale,ambience_casual,good_for_dessert,good_for_latenight,good_for_lunch,good_for_dinner,good_for_breakfast,good_for_brunch,parking_garage,parking_street,parking_validated,parking_lot,parking_valet,TotalOpenTimeInWeek,NumberOfWeekdaysWithEarlyOpening,NumberOfWeekdaysWithLateClosing,OpenOnWeekends,bestnight_monday,bestnight_tuesday,bestnight_wednesday,bestnight_thursday,bestnight_friday,bestnight_saturday,bestnight_sunday,music_dj,music_background_music,music_no_music,music_karaoke,music_live,music_video,music_jukebox,full_bar,beer_and_wine,none,smoking_outdoor,smoking_no,smoking_yes,wifi_free,wifi_no,wifi_paid,noise_average,noise_loud,noise_quiet,noise_very_loud,price_range_1,price_range_2,price_range_3,price_range_4,attire_casual,attire_dressy
3000 Paradise Rd,False,True,False,,True,,True,False,False,True,False,True,True,True,dupc1Q5bl1gwTheS1ZqEig,"Sandwiches, American (New), Delis, Nightlife, Sports Bars, Restaurants, Bars",Las Vegas,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,36.1362611,-115.1512539,SuperBook Deli,Eastside,89109,41,2.5,NV,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3 days 12:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
440 S Rampart Blvd,False,False,,False,True,False,False,False,False,True,False,False,False,,8hAGLM_ZQa4CFhzvVcLczQ,"Barbeque, Nightlife, American (New), Bars, American (Traditional), Southern, Comfort Food, Restaurants",Las Vegas,,,,,,,,36.166727198,-115.286841768,Salt 'N Pepper Southern Comfort Bar and Grill,Westside,89145,36,2.5,NV,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
"6605 S Las Vegas Blvd, Ste 145A",True,True,False,False,True,True,True,True,True,True,True,True,True,True,0qPNeqLuKE88rKbIbSZDpg,"Nightlife, Seafood, Bars, Restaurants, American (New)",Las Vegas,11:30-23:0,11:30-22:0,11:30-23:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,36.0692928,-115.1775547,Killer Shrimp,Southeast,89119,274,3.5,NV,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3 days 03:30:00.000000000,0.0,5.0,2.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
9050 W Post Rd,,True,,,True,,True,False,False,True,False,True,,True,CfYVBU9ANdjp4L5J2HV0LQ,"Restaurants, American (Traditional)",Las Vegas,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,36.075572,-115.290218,Paparazzi Grill,Spring Valley,89148,23,4.5,NV,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0 days 00:00:00.000000000,5.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
7575 S Rainbow Blvd,True,True,False,False,True,True,True,False,False,True,False,True,True,True,VahVKCDFougCFlWH87OYZQ,"Bars, Arts & Entertainment, Nightlife, Pubs, American (Traditional), Food, Breweries, Restaurants, Casinos",Las Vegas,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,36.050869,-115.2441452,Village Pub & Poker,Southwest,89139,94,4.0,NV,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,0 days 00:00:00.000000000,5.0,0.0,2.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
"Circus Circus Hotel and Casino, 2800 Las Vegas Blvd S",,True,True,,True,,True,False,False,True,True,True,True,True,2LZGeJy8qByYKB71ML-jcw,"American (New), Restaurants, Barbeque, American (Traditional)",Las Vegas,7:0-2:0,7:0-2:0,7:0-2:0,7:0-2:0,7:0-2:0,7:0-2:0,7:0-2:0,36.136946734,-115.163813579,Rock & Rita's,The Strip,89109,97,2.5,NV,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,5 days 13:00:00.000000000,5.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
8075 S Decatur Blvd,True,True,,False,,True,True,False,,True,False,,,,USMzHt3XL3nPXVVOfRw1-g,"Lounges, American (New), Cocktail Bars, Bars, Restaurants, Beer, Wine & Spirits, Nightlife, Food",Las Vegas,,,,,,,,36.0432117,-115.2087027,Bjs Cocktail Lounge Decatur,Southwest,89139,94,3.5,NV,False,False,False,False,False,False,False,True,,,,,,,False,False,False,True,False,,,,,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False
1991 N Rainbow Blvd,True,True,True,,True,,True,True,False,True,True,True,True,,YUE5S4ReiM4dq9qkKbDMwg,"American (Traditional), Gluten-Free, Seafood, Restaurants",Las Vegas,11:0-0:0,11:0-23:0,11:0-0:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,36.1952740767,-115.242623091,Joe's Crab Shack,,89108,199,3.5,NV,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,3 days 14:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
3555 Las Vegas Blvd S,False,True,False,False,True,True,True,True,False,True,True,True,True,True,rTS8LsUmNIiXsXydE49tPA,"American (New), Seafood, Arts & Entertainment, Burgers, Nightlife, Restaurants, African, Music Venues, American (Traditional), Bars",Las Vegas,8:0-2:0,8:0-1:0,8:0-2:0,8:0-1:0,8:0-1:0,8:0-1:0,8:0-1:0,36.117162,-115.172409,Margaritaville,The Strip,89109,1401,3.5,NV,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,5 days 01:00:00.000000000,5.0,5.0,2.0,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
8603 W Sahara Ave,True,True,False,False,False,True,True,True,False,True,False,True,True,True,94BEy7wGKmrOC7sjSHMisw,"Arts & Entertainment, Casinos, Bars, American (Traditional), Restaurants, Sports Bars, Lounges, Nightlife",Las Vegas,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,36.143528,-115.279399,Charlies  Lakeside Restaurant & Lounge,The Lakes,89117,39,3.5,NV,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,0 days 00:00:00.000000000,5.0,5.0,2.0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
1850 Festival Plaza Dr,True,True,False,False,True,True,True,True,False,True,True,True,True,True,n8Zqqhff-2cxzWt_nwhU2Q,"American (New), Bars, Restaurants, Gastropubs, Nightlife",Las Vegas,11:0-23:0,11:0-22:0,10:0-23:0,10:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,36.151269,-115.332772,Public School 702,South Summerlin,89135,1071,3.5,NV,False,False,False,True,False,False,False,True,False,False,True,True,False,True,True,True,False,False,True,3 days 09:00:00.000000000,0.0,5.0,2.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
2861 N Green Valley Pkwy,True,True,True,,True,,True,True,False,True,False,False,True,True,nepZ1HPAgBqw0TgJWbSgOA,"Restaurants, Barbeque, Event Planning & Services, American (Traditional), Caterers, Food, Food Trucks",Las Vegas,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,36.0719033672,-115.08327132,Sin City Smokers Barbecue and Catering,,89014,268,4.5,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,3 days 05:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1750 S Rainbow Blvd,,True,,,False,,True,False,True,True,True,True,True,,G55C2JCteYQGnpCP6gMswg,"Restaurants, American (New)",Las Vegas,,,,,,,,36.1526193,-115.2424074,Moondoggies,Westside,89146,5,3.5,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
5000 E Bonanza Rd,False,True,False,,True,,True,False,False,True,False,True,True,True,8RFT1woy0WnTp62ndVJgow,"Restaurants, Breakfast & Brunch, American (Traditional)",Las Vegas,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,36.1727870676,-115.064210085,The Blue Skillet,Sunrise,89110,74,3.5,NV,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,2 days 15:00:00.000000000,5.0,0.0,2.0,,,,,,,,,,,,,,,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
4061 N Rancho Dr,True,True,,,False,True,True,False,True,True,False,,True,,nD_7R5bVxRYNHKv_dGlhBA,"Bars, American (Traditional), Burgers, Nightlife, Arts & Entertainment, Casinos, Sandwiches, Restaurants",Las Vegas,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,36.2341905,-115.2282148,Timbers Rancho,Northwest,89130,21,4.0,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0 days 00:00:00.000000000,5.0,5.0,2.0,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
7660 W Cheyenne Ave,True,True,False,,True,,False,True,False,True,False,True,True,True,74pWjFssgqyhaVg-YCUo3A,"Restaurants, Breakfast & Brunch, American (Traditional)",Las Vegas,6:0-14:0,6:0-14:0,6:0-15:0,6:0-15:0,6:0-14:0,6:0-14:0,6:0-14:0,36.218696,-115.261735,The Cracked Egg,Northwest,89129,294,4.0,NV,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,2 days 10:00:00.000000000,5.0,0.0,2.0,,,,,,,,,,,,,,,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
"9275 W Russell Rd, Ste 190",True,True,True,False,True,True,False,True,False,True,True,True,True,True,qqs7LP4TXAoOrSlaKRfz3A,"Restaurants, New Mexican Cuisine, American (Traditional), American (New), Bars, Nightlife, Cocktail Bars, Caribbean",Las Vegas,11:0-22:0,11:0-15:0,10:0-22:0,10:0-16:0,11:0-21:0,11:0-21:0,11:0-21:0,36.0842933813,-115.293878168,DW Bistro,Spring Valley,89148,1168,4.5,NV,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,2 days 15:00:00.000000000,0.0,4.0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
3645 Las Vegas Blvd S,False,True,False,,True,,False,False,False,True,False,True,True,,YLL7tZjII-lsEprbfVkMzQ,"Restaurants, Diners, Burgers, American (Traditional), Sandwiches",Las Vegas,11:0-2:0,11:0-0:0,11:0-2:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,36.1143212,-115.1708662,Johnny Rockets,The Strip,89117,90,3.5,NV,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,3 days 23:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
8876 S Eastern Ave,True,True,False,,True,,False,False,True,True,False,True,True,True,XvOzizKafffkMuk-tIdNcQ,"Breakfast & Brunch, American (Traditional), Restaurants",Las Vegas,7:0-14:0,7:0-14:0,7:0-14:0,7:0-14:0,7:0-14:0,7:0-14:0,7:0-14:0,36.029380621,-115.115198176,Squeeze In,,89123,247,4.0,NV,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,2 days 01:00:00.000000000,5.0,0.0,2.0,,,,,,,,,,,,,,,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
3400 Las Vegas Blvd S,False,True,False,,True,,False,False,False,True,False,True,True,True,zU9w_xRlQSRIYXxGo-HSOA,"American (New), American (Traditional), Sandwiches, Restaurants, Delis",Las Vegas,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,36.120578,-115.173653,Carnegie,The Strip,89109,920,3.0,NV,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,4 days 09:00:00.000000000,5.0,5.0,2.0,,,,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
4500 W Tropicana Ave,True,True,False,,True,,True,False,False,True,False,True,True,True,2Y0-nrSZNsLRStyupZgM7g,"American (Traditional), Sandwiches, Restaurants",Las Vegas,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,36.1021857409,-115.201499462,Courtyard Cafe,,89103,136,3.0,NV,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,0 days 00:00:00.000000000,5.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
160 E Flamingo Rd,True,True,True,,False,True,True,False,False,True,True,True,True,True,A9B6jSj2FvIsK5gpDBXbCw,"Nightlife, American (New), Bars, Restaurants, Breakfast & Brunch",Las Vegas,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,36.1152191,-115.165739,Jake & Eli,Eastside,89109,16,4.0,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,4 days 16:00:00.000000000,5.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
"3430 E Tropicana Ave, Ste 29",,False,,,False,True,True,False,False,True,False,,True,,BB-Ab0rwYk6aclOn9SMVmg,"Dive Bars, Restaurants, Nightlife, Bars, American (Traditional)",Las Vegas,6:0-5:30,6:0-5:30,6:0-5:30,6:0-5:30,6:0-5:30,6:0-5:30,6:0-5:30,36.1009483,-115.1004392,Blue Dogs Pub,Eastside,89121,14,3.5,NV,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,6 days 20:30:00.000000000,5.0,0.0,2.0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
3850 E Desert Inn Rd,True,True,True,False,False,True,True,False,False,True,False,True,True,True,nFesIguvEF_h5h7lNSn__w,"Dive Bars, Venues & Event Spaces, Bars, Sandwiches, Lounges, Sports Bars, Event Planning & Services, Nightlife, American (Traditional), Restaurants",Las Vegas,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,36.129929133,-115.0905663,Old Vegas Tavern,Eastside,89121,20,3.5,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0 days 00:00:00.000000000,5.0,5.0,2.0,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
"6280 S Valley View Blvd, Ste 100",True,True,True,,True,,False,True,True,True,False,False,True,True,ZyOLevFrV7Vxi0OOS3lf-w,"Burgers, Breakfast & Brunch, American (Traditional), Restaurants",Las Vegas,7:0-14:30,7:0-14:30,,,7:0-14:30,7:0-14:30,7:0-14:30,36.0756714889,-115.188952088,Fork & Burger,,89118,95,4.0,NV,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,,5.0,0.0,,,,,,,,,,,,,,,,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
4012 S Rainbow Blvd,,True,,False,True,True,True,False,False,True,,True,False,True,oe6srp_GGRncy5ODHNfW0g,"Nightlife, Bars, Sports Bars, Restaurants, American (Traditional)",Las Vegas,,,,,,,,36.1161473,-115.2419217,Michael's Pub,,89103,23,4.0,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
2257 S Rainbow Blvd,True,True,False,,False,False,True,False,False,True,False,True,True,True,jGZRh1xFsy14fec3IG6-Hg,"Sports Bars, Restaurants, Nightlife, American (Traditional), Bars",Las Vegas,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,36.146289,-115.2438882,Kopper Keg West,Westside,89146,24,4.0,NV,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0 days 00:00:00.000000000,5.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
"The Palazzo, 3327 Las Vegas Blvd S",False,True,False,,True,,True,False,False,True,False,True,True,True,R6jpwPBe9edy0P64uyaLKA,"Burgers, Restaurants, American (New)",Las Vegas,8:0-0:0,8:0-23:0,8:0-0:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,36.123596,-115.168049,I Love Burgers,The Strip,89109,594,3.0,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,4 days 11:00:00.000000000,5.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
8020 S Durango Dr,False,True,False,False,False,True,True,False,False,True,False,True,True,True,mBPoC45aHpiqx6wp-FpE2g,"American (Traditional), Breakfast & Brunch, Nightlife, Bars, Restaurants",Las Vegas,4:0-3:59,4:0-3:59,4:0-3:59,4:0-3:59,4:0-3:59,4:0-3:59,4:0-3:59,36.0423775,-115.2785252,Bomas Bar & Grill,Southwest,89113,58,3.5,NV,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,6 days 23:53:00.000000000,5.0,5.0,2.0,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
"150 N Las Vegas Blvd, Ste 120",True,True,True,False,True,True,True,False,False,True,True,True,True,True,aQUo8irLBywAZN26ln_Q1w,"Cocktail Bars, Bars, Pizza, American (New), Food, Juice Bars & Smoothies, Restaurants, Nightlife",Las Vegas,11:0-0:0,11:0-22:0,11:0-0:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,36.1700878,-115.1396153,WILD,Downtown,89101,106,4.0,NV,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,3 days 09:00:00.000000000,0.0,5.0,2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
"450 S Rampart Blvd, Ste 120",,True,False,,True,,True,True,False,True,True,True,True,,J7EUrh1q3lgENaoTrHZl_w,"American (New), Restaurants",Las Vegas,11:30-23:0,11:30-22:0,11:0-23:0,11:0-22:0,11:30-22:0,11:30-22:0,11:30-22:0,36.1672912,-115.2869529,Ogden's Hops and Harvest,Westside,89145,71,3.5,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,3 days 04:30:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
"1750 N Buffalo Dr, Ste 115",True,True,False,False,False,True,True,False,False,True,True,True,True,True,p45zoSxaX9FC6JBoyw6DKg,"Nightlife, Restaurants, American (Traditional), Bars, Pubs",Las Vegas,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,36.1908455,-115.2588466,Steiner's Nevada Style Pub,,89128,122,3.5,NV,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,0 days 00:00:00.000000000,5.0,5.0,2.0,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
