,address,BikeParking,BusinessAcceptsCreditCards,Caters,CoatCheck,GoodForKids,HappyHour,HasTV,OutdoorSeating,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,WheelchairAccessible,business_id,categories,city,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state,ambience_romantic,ambience_intimate,ambience_classy,ambience_hipster,ambience_touristy,ambience_trendy,ambience_upscale,ambience_casual,good_for_dessert,good_for_latenight,good_for_lunch,good_for_dinner,good_for_breakfast,good_for_brunch,parking_garage,parking_street,parking_validated,parking_lot,parking_valet,TotalOpenTimeInWeek,NumberOfWeekdaysWithEarlyOpening,NumberOfWeekdaysWithLateClosing,OpenOnWeekends,bestnight_monday,bestnight_tuesday,bestnight_wednesday,bestnight_thursday,bestnight_friday,bestnight_saturday,bestnight_sunday,music_dj,music_background_music,music_no_music,music_karaoke,music_live,music_video,music_jukebox,full_bar,beer_and_wine,no_alcohol,smoking_outdoor,smoking_no,smoking_yes,wifi_free,wifi_no,wifi_paid,noise_average,noise_loud,noise_quiet,noise_very_loud,price_range_1,price_range_2,price_range_3,price_range_4,attire_casual,attire_dressy,negative_reviews,neutral_reviews,positive_reviews
240,255 E Flamingo Rd,True,True,,,False,,True,True,False,True,True,,False,,eefMnLfjlc3I166DyNZjXA,"Italian, Restaurants",Las Vegas,,,,,,,,36.1133965,-115.1600873,Palazzo Restaurant At Tuscany Hotel & Casino,Eastside,89109,4,4.5,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1.0,0.0,3.0
241,8615 W Sahara Ave,,True,,,,,,,,,,,,,f0EH8nEFjQomm7bkCcmCSQ,"Restaurants, Italian",Las Vegas,,,,,,,,36.1439835,-115.2794814,Pasquales Ristorante,The Lakes,89117,8,4.5,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1.0,1.0,6.0
242,3850 Las Vegas Blvd S,,True,,,False,,,False,,False,,True,False,,F2daTLKFb2-hG5ysrJIQ5Q,"Italian, Restaurants",Las Vegas,,,,,,,,36.098909,-115.175557,Regale Ristorante Italiano,The Strip,89119,7,2.5,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2.0,1.0,4.0
243,450 Fremont St,,True,,False,True,,True,True,,True,True,True,True,True,FvC3W9E6rXUYx-cTxbnUiA,"Italian, Nightlife, Restaurants, Bars, Pizza",Las Vegas,,,,,,,,36.1700884,-115.1410442,Luna Rossa,Downtown,89101,33,3.0,NV,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,8.0,2.0,23.0
244,"3870 E Flamingo Rd, Ste A-1",False,True,True,,True,,True,False,True,True,True,True,True,,t43XJ7we7RugvqM5ytr_WQ,"Gluten-Free, Pizza, Italian, Restaurants",Las Vegas,,,,,,,,36.1160368623,-115.08942604100001,Pie Zanos,Eastside,89121,14,3.0,NV,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,3.0,1.0,10.0
245,3520 E Tropicana Ave,False,True,True,,True,,False,False,False,True,True,True,True,True,Mq1_dvcg5mbeplEmCEoUtQ,"Restaurants, Food, Local Flavor, Cafes, Italian, Beer, Wine & Spirits",Las Vegas,11:30-21:30,11:30-21:30,16:0-21:30,,11:30-21:30,11:30-21:30,11:30-21:30,36.1003360552,-115.09916124200001,Sicilian Ristorante,Eastside,89121,196,4.0,NV,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,,0.0,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,17.0,24.0,155.0
246,1069 S Rampart Blvd,True,True,True,,True,,True,True,False,True,True,True,True,True,oRbrnRAXGQetQDbkDhJp8w,"Italian, Restaurants, Pizza",Las Vegas,11:0-22:0,11:0-21:0,11:0-22:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,36.159717,-115.2915033,North Italia,Westside,89145,410,4.0,NV,False,False,True,False,False,True,True,True,True,False,True,True,False,True,False,False,False,True,False,3 days 00:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,27.0,40.0,343.0
247,3663 Las Vegas Blvd S,False,True,False,,True,,False,False,False,True,False,False,True,,GtHu9uGXpn7Jg_Z7vFKZKw,"Restaurants, Italian, American (New)",Las Vegas,,,,,,,,36.1099103019,-115.170816532,Meatball Spot,The Strip,89109,40,3.5,NV,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,6.0,7.0,27.0
248,"4165 S Grand Canyon Dr, Ste 102",,True,True,,True,,True,False,False,True,False,False,True,True,v2xh5qtrlRJSU3OnixJH2g,"Food, Italian, Restaurants",Las Vegas,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,36.11412410000001,-115.30871090000002,Pasta Fresh,Spring Valley,89147,65,4.0,NV,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,2 days 15:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,8.0,2.0,55.0
249,"Palace Station Hotel & Casino, 2420 W Sahara Ave",,True,,,False,,False,False,False,True,True,True,,,QfD_KzfBGRZ1OLu1Vs1rrA,"Italian, Restaurants",Las Vegas,16:0-22:0,16:0-21:0,16:0-22:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,36.1444406,-115.17448190000002,Pasta Cucina,,89102,18,4.0,NV,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1 days 13:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,2.0,1.0,15.0
250,3200 Las Vegas Blvd S,,True,,,True,,,False,False,True,False,False,True,True,pCQC79ndhdiaJaQmP6QiYQ,"Restaurants, Italian",Las Vegas,,,,,,,,36.1275236,-115.1715003,Luciano's,The Strip,89109,8,4.0,NV,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1.0,1.0,6.0
251,3370 S Hualapai Way,False,True,True,,True,,False,False,True,True,False,False,True,True,zBD6zc8YU-TA0_KJmN1tpA,"Italian, Restaurants, Pizza, Salad",Las Vegas,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,36.128386,-115.3144557,Rosati's Pizza,South Summerlin,89117,166,3.5,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,3 days 05:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,40.0,18.0,109.0
252,3300 Las Vegas Blvd S,False,True,False,,True,,False,False,False,True,False,False,True,True,GXDRFAunLh0aRao6ERnM4A,"Italian, Restaurants, Pizza",Las Vegas,11:0-1:0,11:0-0:0,11:0-1:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,36.124746,-115.172075,Pizzeria Francesco's,The Strip,89109,93,3.0,NV,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,3 days 21:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,22.0,19.0,52.0
253,4300 Spring Mountain Rd,False,False,False,False,False,False,False,False,False,True,True,True,True,False,nebRKfau_9iTxRDR6WGj9A,"Bars, Restaurants, Italian, Pubs, Karaoke, Nightlife, Education, Filipino, Lounges, Colleges & Universities",Las Vegas,19:0-5:0,19:0-5:0,19:0-5:0,19:0-5:0,19:0-5:0,19:0-5:0,19:0-5:0,36.1267731,-115.1977623,Kapuso Kapamilya,Chinatown,89102,52,3.0,NV,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,2 days 22:00:00.000000000,0.0,0.0,2.0,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,11.0,8.0,33.0
254,"5447 S Rainbow Blvd, Ste E6",,True,,,True,,True,True,True,True,True,True,True,,38fDU-Bh7eD2oETpF24pAA,"Restaurants, Pizza, Italian",Las Vegas,6:30-21:0,6:30-21:0,10:0-22:0,10:0-19:0,6:30-21:0,6:30-21:0,6:30-21:0,36.089649,-115.242873,Made In Italy Pizzeria Romana,Spring Valley,89118,10,4.5,NV,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,3 days 21:30:00.000000000,5.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,1.0,0.0,9.0
255,3999 S Las Vegas Blvd,True,True,,,True,,True,False,True,True,False,False,True,,LH4U1OJuJVxovAAcx2Oi9Q,"Restaurants, Pizza, Italian",Las Vegas,11:0-2:0,11:0-23:0,11:0-2:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,36.090095002300004,-115.17218164,Rocco's NY Pizza & Pasta,The Strip,89119,43,4.5,NV,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,3 days 18:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,3.0,5.0,35.0
256,"7531 W Lake Mead Blvd, Ste 300",True,True,False,,True,,True,True,True,True,False,True,True,True,Xs5MqC7-g0vc4nmWDtRZoQ,"Italian, Pizza, Restaurants, Sandwiches",Las Vegas,10:30-22:0,10:30-22:0,10:30-22:0,11:0-21:0,10:30-22:0,10:30-22:0,10:30-22:0,36.1956283,-115.2582446,Northside Nathan's Pizza,,89128,225,4.0,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,3 days 07:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,32.0,33.0,160.0
257,3570 Las Vegas Blvd S,False,True,True,,True,,False,False,False,True,False,False,True,True,0qet57CmMA5qUm6gPFUTpg,"Restaurants, Pizza, Italian",Las Vegas,11:0-4:30,11:0-1:0,11:0-4:30,11:0-3:0,11:0-3:0,11:0-3:0,11:0-1:0,36.116163,-115.1750576,Di Fara Pizza,The Strip,89109,128,3.0,NV,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,4 days 15:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,40.0,23.0,64.0
258,6295 S Pecos Rd,True,True,True,,False,,True,False,True,True,False,True,True,True,Y9kXVlU4xPfSZvkZH6C_2Q,"Pizza, Restaurants, Italian, Nightlife, American (New), Sports Bars, Bars",Las Vegas,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,36.07549960000001,-115.1012465,Naked City Tavern,Southeast,89120,78,3.5,NV,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,0 days 00:00:00.000000000,5.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,13.0,9.0,56.0
259,"7591 W Washington Ave, Ste 110",True,True,True,False,True,False,True,False,True,True,True,True,True,True,dWrezcuIAO-Ckx1W0gu5jg,"Wine Bars, Nightlife, Italian, Bars, Pizza, Restaurants",Las Vegas,11:0-22:0,,11:0-22:0,12:0-20:0,11:0-22:0,11:0-22:0,11:0-22:0,36.1808242173,-115.2589672,Parma By Chef Marc,,89128,387,4.0,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,,0.0,0.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,37.0,41.0,309.0
260,7750 S Jones Blvd,True,True,True,,True,,False,False,True,True,False,True,True,False,prPOsr3aS9IStGdBil9l5A,"Pizza, Chicken Wings, Italian, Restaurants",Las Vegas,10:30-21:30,10:30-21:30,0:0-22:30,0:0-22:30,10:30-21:30,,10:30-21:30,36.0484864,-115.2243463,Prima Pizza & Cafe,Southwest,89139,109,3.5,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,,0.0,0.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,26.0,11.0,72.0
261,"3377 S Las Vegas Blvd, Ste 2170",False,True,False,,True,,True,False,False,True,True,True,True,True,Gyrez6K8f1AyR7dzW9fvAw,"Italian, Restaurants, Mediterranean, Tapas Bars",Las Vegas,8:0-0:0,8:0-23:0,8:0-0:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,36.1215792268,-115.16866385899999,Casanova,The Strip,89109,456,4.0,NV,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,4 days 11:00:00.000000000,5.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,65.0,56.0,335.0
262,1395 E Tropicana Ave,True,True,True,,True,,True,False,True,True,False,True,True,True,Gen0ei06dGq13OJ8DRXUjg,"Italian, Pizza, Restaurants",Las Vegas,11:0-23:0,11:0-22:0,11:0-23:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,36.1003125,-115.1342997,Metro Pizza,Southeast,89119,379,4.0,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,3 days 07:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,49.0,60.0,270.0
263,3355 Las Vegas Blvd S,False,True,False,,True,,False,False,False,True,True,True,True,True,H_FkQxifSo13B2FWjhp36g,"Restaurants, Italian, Pizza",Las Vegas,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,36.12295200000001,-115.168515,Otto Enoteca Pizzeria,The Strip,89109,675,3.5,NV,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,3 days 12:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,111.0,82.0,481.0
264,3325 Las Vegas Blvd S,False,True,,,True,,True,True,False,True,True,True,True,True,bOGpm_4Emm4btMbJNA1L7A,"Italian, Burgers, American (New), Pizza, Chicken Wings, Restaurants",Las Vegas,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,36.1242311756,-115.168260858,Solaro,The Strip,89109,37,2.5,NV,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,2 days 08:00:00.000000000,5.0,0.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,9.0,8.0,20.0
265,4041 Linq Ln,True,True,False,False,True,False,True,False,False,True,True,True,False,True,yNVcnSaMSrTmjJBMrHTy9w,"Nightlife, Bars, Restaurants, Wine Bars, Italian",Las Vegas,17:0-22:45,17:0-22:15,17:0-22:45,17:0-22:15,17:0-22:15,17:0-22:15,17:0-22:15,36.115189,-115.168244,Battista's Hole In the Wall,The Strip,89109,1088,3.5,NV,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1 days 13:45:00.000000000,0.0,5.0,2.0,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,159.0,114.0,814.0
266,4321 W Flamingo Rd,False,True,False,,True,,False,False,False,True,False,True,False,True,Y07qIurPKiUJDnTZWxZN2A,"Italian, Buffets, Restaurants, American (Traditional)",Las Vegas,7:0-23:0,7:0-22:0,7:0-23:0,0:0-0:0,7:0-22:0,7:0-22:0,7:0-22:0,36.115137,-115.195433,Bistro Buffet,,89103,431,3.0,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,3 days 20:00:00.000000000,5.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,111.0,73.0,247.0
267,2535 Las Vegas Blvd S,False,True,False,,True,,False,False,False,True,False,False,True,True,hgQOESYp7CF4LnNI90XEiw,"Restaurants, Salad, Pizza, Italian",Las Vegas,11:0-21:0,11:0-17:0,11:0-21:0,11:0-17:0,11:0-21:0,11:0-21:0,11:0-21:0,36.1422754,-115.1562447,800 Degrees,The Strip,89109,288,3.5,NV,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,False,False,True,2 days 14:00:00.000000000,0.0,4.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,56.0,39.0,193.0
268,3600 S Las Vegas Blvd,,True,,,False,True,True,True,False,True,True,,False,,RSPEJeFTKs1BsiVgjHp1WQ,"Cocktail Bars, Bars, American (Traditional), Nightlife, American (New), Pizza, Italian, Restaurants",Las Vegas,11:30-23:0,11:30-22:30,11:30-23:0,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,36.1125269,-115.175947,Spago by Wolfgang Puck,The Strip,89109,17,4.0,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3 days 06:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3.0,2.0,12.0
