address,BikeParking,BusinessAcceptsCreditCards,Caters,CoatCheck,GoodForKids,HappyHour,HasTV,OutdoorSeating,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,WheelchairAccessible,business_id,categories,city,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state,ambience_romantic,ambience_intimate,ambience_classy,ambience_hipster,ambience_touristy,ambience_trendy,ambience_upscale,ambience_casual,good_for_dessert,good_for_latenight,good_for_lunch,good_for_dinner,good_for_breakfast,good_for_brunch,parking_garage,parking_street,parking_validated,parking_lot,parking_valet,TotalOpenTimeInWeek,NumberOfWeekdaysWithEarlyOpening,NumberOfWeekdaysWithLateClosing,OpenOnWeekends,bestnight_monday,bestnight_tuesday,bestnight_wednesday,bestnight_thursday,bestnight_friday,bestnight_saturday,bestnight_sunday,music_dj,music_background_music,music_no_music,music_karaoke,music_live,music_video,music_jukebox,full_bar,beer_and_wine,no_alcohol,smoking_outdoor,smoking_no,smoking_yes,wifi_free,wifi_no,wifi_paid,noise_average,noise_loud,noise_quiet,noise_very_loud,price_range_1,price_range_2,price_range_3,price_range_4,attire_casual,attire_dressy
1595 Dupont Street,True,True,True,,True,,False,True,False,True,True,True,True,False,z4_Aut97zxHEen9LXYJ9Ig,"Italian, Event Planning & Services, Caterers, Restaurants, Food, Specialty Food",Toronto,11:0-22:0,,11:0-22:0,11:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,43.6650201,-79.4542337,Angolino,The Junction,M6P 3S8,16,4.5,ON,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
2622 Yonge Street,False,True,,,True,,False,False,False,True,False,True,True,,ttCvYknuofQcSiDebuR4ZQ,"Italian, Restaurants",Toronto,,,,,,,,43.7151984,-79.4003533,Roberto's Ristorante Italiano,,M4P 2J4,16,3.5,ON,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1566 Bayview Avenue,,True,,,True,,False,True,True,True,True,,,,ofUx7sIRMBfIAnx_Qb6Klw,"Italian, Pizza, Restaurants",Toronto,,,,,,,,43.7053969,-79.3752902,Verdi,Mount Pleasant and Davisville,M4G 3B7,14,3.0,ON,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
2013 Yonge Street,True,True,,,True,,False,True,True,True,True,True,True,,yrZrnWdBR4pE21vcgv8KHw,"Restaurants, Italian",Toronto,11:30-23:0,11:30-23:0,11:0-23:0,11:0-23:0,11:30-23:0,11:30-23:0,11:30-23:0,43.7010322,-79.3967508,Lil Baci Taverna,Mount Pleasant and Davisville,M4S 1Z9,84,3.5,ON,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,3 days 09:30:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
720 Queen Street W,True,True,False,,True,,False,True,False,True,True,True,True,True,TFftsYkRIUtdo6ZhRwJ2lQ,"Italian, Pizza, Restaurants",Toronto,10:0-23:30,10:0-22:0,10:0-23:30,10:0-22:0,10:0-22:30,10:0-22:0,10:0-22:0,43.6463059,-79.409167,Terroni,Trinity Bellwoods,M6J 1E8,303,3.5,ON,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,3 days 15:30:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
104 Yonge Street,,True,True,,False,,,,True,True,False,False,True,,tBnkwWamzdO6X25sfV0Fyg,"Vegan, Italian, Gluten-Free, Pizza, Restaurants",Toronto,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,43.650019,-79.378472,Pizzaiolo,Downtown Core,M5C 2Y6,11,2.0,ON,False,False,False,False,False,False,False,False,,,,,,,,,,,,3 days 19:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
111 Richmond Street W,,,,,True,,,,,False,False,,True,,Fb4n3CDCn0pdSUz9FO7kDw,"Pizza, Public Markets, Italian, Shopping, Restaurants",Toronto,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,43.6502911,-79.3839517,The Good Son Pizza,Financial District,M5H 3K6,4,4.5,ON,False,False,False,False,False,False,False,False,,,,,,,,,,,,3 days 05:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1997 Yonge Street,True,True,True,,True,,,,False,,,False,True,False,P0-oxpGOTqRYbXNUye0IFw,"Grocery, Specialty Food, Food, Restaurants, Italian",Toronto,11:0-19:0,11:0-19:0,10:0-18:0,,11:0-19:0,11:0-19:0,11:0-19:0,43.7007399,-79.3969147,Pasta Pantry,Mount Pleasant and Davisville,M4S 1Z8,16,5.0,ON,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,,0.0,0.0,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
667 College Street,True,True,False,,True,,True,True,False,True,True,True,True,True,kExmc2lS8BhFFlh9sjvuSA,"Italian, Pizza, Restaurants",Toronto,10:30-2:0,10:30-2:0,10:30-2:0,10:30-2:0,10:30-2:0,10:30-2:0,10:30-2:0,43.6549406,-79.4168398,The Standard Pizza & Pasta Bar,Little Italy,M6G 1B9,49,3.0,ON,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,4 days 12:30:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
244 Jane Street,True,False,False,,False,,False,False,False,True,True,True,True,False,L8W83-wPFLMs457cAu60Eg,"Italian, Spanish, Restaurants",Toronto,12:0-14:0,,17:30-22:0,11:0-14:0,12:0-14:0,,12:0-14:0,43.6551179749,-79.4869590168,Campo,,M6S 3Y8,42,4.0,ON,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,,,,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
75 Jarvis Street,True,True,True,,True,,True,True,True,True,True,False,True,True,84ezTxVxTCmI65_UeYRJcA,"Local Flavor, Restaurants, Italian, Gelato, Pizza, Food, Coffee & Tea, Ice Cream & Frozen Yogurt, Breakfast & Brunch",Toronto,8:0-23:0,8:0-21:0,8:0-23:0,9:0-22:0,8:0-21:0,8:0-21:0,8:0-21:0,43.6513375031,-79.3718691068,G For Gelato and Pizza Bar,Corktown,M5C 2H2,168,4.0,ON,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,3 days 23:00:00.000000000,5.0,5.0,2.0,,,,,,,,,,,,,,,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
505 Danforth Avenue,,True,,,True,,False,,,True,,True,,,kmPZPIbulnOv3Btg9YGWrA,"Italian, Restaurants",Toronto,,,,,,,,43.6781015,-79.3489693,Trapezzi,Greektown,M4K 1P5,3,3.5,ON,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
118 The Esplanade,True,True,True,,True,,True,True,False,True,True,True,True,True,cSSgeQQOz2modfT7zTHJHQ,"Pizza, Restaurants, Italian",Toronto,11:30-0:0,11:30-22:0,11:30-0:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,43.6481186,-79.3719852,Pastizza,St. Lawrence,M5E 1A9,53,4.0,ON,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,3 days 05:30:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
598 Gerrard Street E,True,True,False,,True,,True,True,False,True,True,True,True,,Wppq3ceZDMNCr24X4i-kfw,"Italian, Pizza, Restaurants",Toronto,17:0-2:0,17:0-2:0,17:0-2:0,17:0-2:0,17:0-2:0,17:0-2:0,17:0-2:0,43.665616,-79.3518608,Mr Ciao,Riverdale,M4M 1Y3,22,3.5,ON,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,2 days 15:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
38 Wellington Street E,True,True,,,True,,True,False,False,True,True,True,True,,mH_T6JbQkGdWcL0htKvNxA,"Pizza, Italian, Restaurants",Toronto,11:30-0:0,11:30-22:30,17:0-0:0,,11:30-22:30,11:30-22:30,11:30-22:30,43.648368,-79.3750309,Uncle Tony's,St. Lawrence,M5E 1C7,52,4.0,ON,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,,0.0,5.0,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
873 Danforth Ave,False,True,True,,True,,False,False,True,False,False,False,True,,6d7aOsiinhme6BB7s2QmZQ,"Italian, Restaurants, Pizza",Toronto,11:0-2:0,11:0-0:0,11:0-2:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,43.6796679,-79.3395009,Domino's Pizza,Greektown,M4J 1L8,9,4.5,ON,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,3 days 23:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1423 Yonge Street,,True,,,True,,False,True,True,True,True,True,True,,zZAAiNGU2ySMvAlYbvvchg,"Italian, Restaurants",Toronto,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,43.6875359,-79.3937128,Passione Italiana Ristorante,Yonge and St. Clair,M4T 1Y7,20,3.5,ON,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4 days 02:00:00.000000000,5.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
576 Danforth Ave,True,True,False,,True,,False,True,True,True,True,True,True,,UP7ejOl-PQyWZ9iFRQD8Xw,"Restaurants, Italian",Toronto,,,,,,,,43.678689,-79.3468687,Il Fornello,Greektown,M4K 1R1,38,3.5,ON,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
214 King St W,True,True,True,,False,,False,False,False,True,True,True,True,False,98V9R-7YT20KmcmJyMiJmg,"Restaurants, Gluten-Free, Italian",Toronto,11:30-22:0,11:30-22:0,16:0-23:0,,11:30-22:0,11:30-22:0,11:30-22:0,43.6475369,-79.3868705,Il Fornello,Entertainment District,M5H 3S6,80,3.0,ON,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,,0.0,5.0,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
545 King Street W,True,True,,,True,,False,True,False,True,True,True,True,,4BBda3yy_8GXGmYLcgggHw,"Pizza, Restaurants, Italian",Toronto,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,43.6445031,-79.3988108,Pizzeria Libretto,,M5V 1M1,74,4.0,ON,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,3 days 08:30:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
255 Dundas Street E,,False,True,,True,,True,False,False,True,True,True,True,,A8yIKHSI5LFYZ6_H8dZBcg,"Italian, French, Restaurants, Caribbean",Toronto,,,,,,,,43.658124,-79.3724253,Chefydrew's International Cuisine,,M5A 1Z8,7,4.0,ON,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
502 Eglinton Avenue W,True,True,True,,True,,True,True,True,True,True,True,True,,6LR0Eg5EAMEIES7CY7ITOg,"Salad, Italian, Restaurants, Pizza",Toronto,11:30-23:0,17:0-22:0,11:30-23:0,,11:30-22:30,11:30-22:0,11:30-22:0,43.7037926,-79.4132906,Ferraro 502,,M5N 1A5,42,3.5,ON,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,,0.0,5.0,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
660 College Street,True,True,,,True,,True,True,False,True,True,True,True,,rkssUq0wCU51zqHS5VZ7bg,"Italian, Restaurants, Bars, Wine Bars, Nightlife",Toronto,16:0-0:0,,16:0-0:0,16:0-0:0,16:0-0:0,16:0-0:0,16:0-0:0,43.6551859,-79.4164775,Bella Vista Trattoria & Wine Bar,Bickford Park,M6G 1B8,12,3.0,ON,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
796 College St,,True,,,True,,,True,False,True,True,True,True,True,cbxyYUsJMWk1oEgzfoJ28A,"Italian, Restaurants",Toronto,,,,,,,,43.6547935,-79.4213405,Il Gusto Ristorante,Bickford Park,M6G 1C6,8,3.0,ON,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
118 The Esplanade,True,True,True,,True,,False,True,False,True,True,True,True,True,m8oxuFlS2KbhXR0bRKucMA,"Italian, Canadian (New), Restaurants",Toronto,17:0-23:0,,11:0-23:0,11:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,43.6480728505,-79.3718677746,Cresta,St. Lawrence,M5E 1A9,35,4.5,ON,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,,,,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
605 Yonge Street,,True,,,True,,True,False,True,False,False,False,True,True,Qqm3yVcqTbC1IOKu0TG2nQ,"Italian, Restaurants",Toronto,11:0-23:0,11:0-23:0,11:0-23:0,12:0-22:0,11:0-23:0,11:0-23:0,11:0-23:0,43.6667864,-79.3851655,Dal Moro's Fresh Pasta To Go,Church-Wellesley Village,M4Y 1Z5,89,4.0,ON,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,3 days 10:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
808 York Mills Rd,,True,,,True,,,,True,False,False,,True,,dpP8fIiaxypAD7NBRf38fg,"Pizza, Restaurants, Italian, Sandwiches",Toronto,11:0-0:0,11:0-23:0,11:0-0:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,43.754089,-79.3579885,Mamma's Pizza,,M3B,11,3.0,ON,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3 days 14:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
660 Eglinton Ave East,,True,True,,True,,,,True,True,False,False,True,,W136-8ioIFosnpuBTzT05w,"Pizza, Italian, Restaurants, Sandwiches",Toronto,11:0-0:0,11:0-23:0,11:0-0:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,43.7116801,-79.3763857,Mamma's Pizza,,M4G 2K2,9,2.5,ON,,,,,,,,,False,False,False,False,False,False,,,,,,3 days 14:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
25 Wellesley Street E,True,True,,,True,,True,True,True,True,True,True,True,False,bNO_c8Gka2Rkwaub3qVAMQ,"Sports Bars, American (Traditional), Tapas Bars, Pubs, Restaurants, Asian Fusion, Cafes, Bars, Nightlife, Italian, Chicken Wings, Breakfast & Brunch",Toronto,12:0-22:0,8:0-22:0,10:0-22:0,10:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,43.665211,-79.383316,Micro Time Cafe,Church-Wellesley Village,M4Y 3B2,20,3.0,ON,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3 days 06:00:00.000000000,1.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
27 Baldwin Street,True,True,,,False,,False,True,False,True,True,True,True,True,lZlaPghRe2Z1EkMUsFKOuw,"Pizza, Restaurants, Italian",Toronto,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,43.6559335,-79.3931943,John's Italian Caffe,Downtown Core,M5T 1L1,33,3.0,ON,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,3 days 12:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
900 Dufferin Street,,True,False,,True,,False,False,True,False,False,True,True,,pwXkM4yHrcojgnx2qJQt7A,"Chicken Wings, Pizza, Restaurants, Tex-Mex, Italian, Fast Food",Toronto,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,43.6563311,-79.4353349,Pizza Hut,Brockton Village,M6H 4B1,13,2.0,ON,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3 days 05:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1151 Davenport Road,False,False,,,True,,True,False,True,False,False,False,True,,Dnq4w6ajMifZFFTIR5cGxw,"Restaurants, Sandwiches, Italian, Pizza",Toronto,11:0-21:0,,11:0-21:0,,11:0-21:0,11:0-21:0,11:0-21:0,43.6745606,-79.4316635,Dante's Inferno Paninoteca,Wychwood,M6H 2G4,24,4.5,ON,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
50c Clinton Street,,True,True,False,True,True,False,True,True,True,False,True,True,,GjEbrETDJf0KPHQWvWkoqA,"Nightlife, Italian, Restaurants, Bars, Cocktail Bars",Toronto,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,43.6555203,-79.4141069,Red Sauce,Palmerston,M6G 2Y3,12,4.0,ON,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,4 days 09:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
1163 Saint Clair Avenue W,True,True,True,,True,,True,True,False,True,False,True,True,True,a4MVM9E9022sYFrrYWy9DQ,"Pizza, Italian, Restaurants",Toronto,11:30-22:30,11:30-22:0,11:30-22:30,13:0-22:0,11:30-22:0,11:30-22:0,11:30-22:0,43.6778954,-79.4425691,Marcello’s pizzeria,,M6E 1B2,80,4.0,ON,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,3 days 01:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
9th Street Lakeshore Boulevard,,True,,,True,,,,,,True,True,,,aYKicBsSzLKr76_bvsURZA,"Restaurants, Pizza, Italian",Toronto,,,,,,,,43.6002871,-79.5076076,Pizza e Pazzi,New Toronto,M8V,7,2.5,ON,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
874 Queen Street W,,True,,,False,,False,False,,True,True,True,True,,FeC5DeqINOSr37y5TABnKA,"Italian, Restaurants, Modern European",Toronto,,,,,,,,43.6451986,-79.4143964,Parkette,West Queen West,M6J 1G3,28,3.5,ON,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1555 O'Connor Drive,True,True,,,True,,True,False,True,False,False,False,True,,desFvtCBYm3gpiiHlrFw4g,"Pizza, Italian, Restaurants",Toronto,11:0-22:0,,11:0-22:0,12:0-21:0,11:0-22:0,11:0-22:0,11:0-22:0,43.71493,-79.3051,La Famiglia,,M4B 2V5,42,4.5,ON,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,,,,2.0,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
1012 Queen Street E,True,True,True,,True,,False,False,False,True,True,True,True,True,wQMw6kc24uUQqqUGxe3Ztg,"Restaurants, Italian, Gluten-Free, Pizza",Toronto,17:0-22:30,17:0-22:0,17:0-22:30,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,43.661393,-79.339038,Baldini Restaurant,Leslieville,M4M 1K1,53,3.5,ON,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1 days 12:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
